"sim_pdays";"R01_previous";"TIN_poutcome_failure";"TIN_poutcome_success";"R01_campaign";"y"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"yes"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0727272727272727;"yes"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.109090909090909;"yes"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.290909090909091;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"yes"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0363636363636364;"yes"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0;"yes"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"yes"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.163636363636364;"yes"
0;0;0;0;0.2;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.163636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.345454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.654545454545455;"no"
0;0;0;0;0.309090909090909;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.145454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.236363636363636;"no"
0;0;0;0;0.163636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.236363636363636;"no"
0;0;0;0;0.2;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.218181818181818;"no"
0;0;0;0;0.454545454545455;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.309090909090909;"no"
0;0;0;0;0.181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.236363636363636;"no"
0;0;0;0;0.509090909090909;"no"
0;0;0;0;0.236363636363636;"no"
0;0;0;0;0.363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.163636363636364;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.309090909090909;"no"
0;0;0;0;0.218181818181818;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.381818181818182;"no"
0;0;0;0;0.363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.236363636363636;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.345454545454545;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.2;"no"
0;0;0;0;0.345454545454545;"no"
0;0;0;0;0.145454545454545;"no"
0;0;0;0;0.145454545454545;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.163636363636364;"no"
0;0;0;0;0.2;"no"
0;0;0;0;0.2;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.181818181818182;"no"
0;0;0;0;0.472727272727273;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.272727272727273;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.163636363636364;"no"
0;0;0;0;0.0363636363636364;"yes"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.236363636363636;"no"
0;0;0;0;0.236363636363636;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.327272727272727;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"yes"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.236363636363636;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0909090909090909;"yes"
0;0;0;0;0.0363636363636364;"yes"
0;0;0;0;0.163636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.236363636363636;"no"
0;0;0;0;0.254545454545455;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.2;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"yes"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.2;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.181818181818182;"no"
0;0;0;0;0.254545454545455;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.145454545454545;"no"
0;0;0;0;0.2;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0727272727272727;"yes"
0;0;0;0;0.218181818181818;"no"
0;0;0;0;0.472727272727273;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.545454545454545;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.163636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.709090909090909;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.2;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.145454545454545;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.163636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.236363636363636;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.218181818181818;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.2;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0363636363636364;"yes"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.218181818181818;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.163636363636364;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.163636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.254545454545455;"no"
0;0;0;0;0.381818181818182;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.309090909090909;"no"
0;0;0;0;0.254545454545455;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.145454545454545;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.145454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.2;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.290909090909091;"no"
0;0;0;0;0.163636363636364;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.327272727272727;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.181818181818182;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.454545454545455;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.145454545454545;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.272727272727273;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.345454545454545;"no"
0;0;0;0;0.272727272727273;"no"
0;0;0;0;0.327272727272727;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.418181818181818;"no"
0;0;0;0;0.4;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.418181818181818;"no"
0;0;0;0;0.218181818181818;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.490909090909091;"no"
0;0;0;0;0.254545454545455;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.181818181818182;"no"
0;0;0;0;0.309090909090909;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.145454545454545;"no"
0;0;0;0;0.0363636363636364;"yes"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"yes"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"yes"
0;0;0;0;0.0363636363636364;"yes"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"yes"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"yes"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0363636363636364;"yes"
0;0;0;0;0;"no"
0;0;0;0;0.0363636363636364;"yes"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.0363636363636364;"yes"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"yes"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0909090909090909;"yes"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"yes"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"yes"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.127272727272727;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.490909090909091;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0909090909090909;"yes"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.145454545454545;"yes"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0909090909090909;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"yes"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"yes"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.109090909090909;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0727272727272727;"no"
0;0;0;0;0.0545454545454545;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0.0181818181818182;"no"
0;0;0;0;0.0363636363636364;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
0;0;0;0;0;"no"
