"TIN_contact_cellular";"TIN_month_apr";"TIN_month_aug";"TIN_month_jul";"TIN_month_jun";"TIN_month_mar";"TIN_month_may";"TIN_month_nov";"TIN_month_oct";"TIN_month_sep";"TIN_day_of_week_mon";"TIN_day_of_week_thu";"TIN_day_of_week_tue";"TIN_day_of_week_wed";"R01_duration";"y"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0801138674257828;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0146400976006507;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0307035380235868;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0634404229361529;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0963806425376169;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.038430256201708;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0185034566897113;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0471736478243188;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.090687271248475;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0311102074013827;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0225701504676698;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0146400976006507;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.113664091093941;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0416836112240748;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.038430256201708;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0481903212688085;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.046766978446523;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0195201301342009;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.032940219601464;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0258235054900366;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0485969906466043;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0451403009353396;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0140300935339569;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.101870679137861;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0390402602684018;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0555103700691338;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0571370475803172;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.035583570557137;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0945506303375356;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.035583570557137;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0176901179341196;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0593737291581944;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.00996339975599837;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0402602684017893;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0046766978446523;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.116917446116307;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.013623424156161;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0504270028466856;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.021960146400976;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0758438389589264;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0227734851565677;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0803172021146808;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.046563643757625;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.010980073200488;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.02745018300122;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0725904839365596;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0309068727124848;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.00732004880032534;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0418869459129728;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0790971939812932;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0638470923139488;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0134200894672631;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0174867832452216;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0994306628710858;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0172834485563237;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0237901586010573;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.169174461163074;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.030296868645791;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.128914192761285;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0351769011793412;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0307035380235868;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.200691337942253;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0134200894672631;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0282635217568117;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0571370475803172;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0268401789345262;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0750305002033347;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0178934526230175;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.162464416429443;"yes"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.136437576250508;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0807238714924766;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.190117934119561;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.038430256201708;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0335502236681578;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.00427002846685645;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0475803172021147;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.016470109800732;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0119967466449776;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0473769825132168;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.236071573810492;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0538836925579504;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0351769011793412;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0361935746238308;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.041276941846279;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.00915006100040667;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0174867832452216;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0516470109800732;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0266368442456283;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0485969906466043;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0420902806018707;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.144977633184221;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0335502236681578;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0528670191134608;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.187677917852786;"yes"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0305002033346889;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0315168767791785;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0880439202928019;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0410736071573811;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0461569743798292;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0435136234241562;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.00610004066693778;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0418869459129728;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0736071573810492;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.00305002033346889;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0640504270028467;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0508336722244815;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.142334282228548;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0313135420902806;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0386335908906059;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.00406669377795852;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0388369255795039;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0738104920699471;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0689304595363969;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.105937372915819;"yes"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.02745018300122;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0223668157787719;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0288735258235055;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0351769011793412;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0591703944692965;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0595770638470923;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0654737698251322;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0689304595363969;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0618137454249695;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.106954046360309;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0158601057340382;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0445302968686458;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0146400976006507;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0146400976006507;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.00854005693371289;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0827572183814559;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0276535176901179;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0321268808458723;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.08235054900366;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0847905652704351;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.00976006506710045;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0408702724684831;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0205368035786905;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0435136234241562;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0711671411142741;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0880439202928019;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0514436762911753;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0668971126474177;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.127694184627898;"yes"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0223668157787719;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0526636844245628;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0528670191134608;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0738104920699471;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.030296868645791;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0353802358682391;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0168767791785279;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0187067913786092;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0498169987799919;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0528670191134608;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0703538023586824;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0551037006913379;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.041276941846279;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0418869459129728;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0443269621797479;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.126270841805612;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.274298495323302;"yes"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0782838552257015;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0142334282228548;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.103497356649044;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0260268401789345;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0276535176901179;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0268401789345262;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.000610004066693778;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.238104920699471;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0217568117120781;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0729971533143554;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.149654331028874;"yes"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0441236274908499;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.024603497356649;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0313135420902806;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0199267995119967;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.038430256201708;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0180967873119154;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0837738918259455;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0614070760471736;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0183001220008133;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0294835298901993;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.041276941846279;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0516470109800732;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.046766978446523;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0758438389589264;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0146400976006507;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.108580723871492;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0457503050020333;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0904839365595771;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0392435949572997;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0154534363562424;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0544936966246442;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0313135420902806;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.159617730784872;"yes"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0605937372915819;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0581537210248068;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0898739324928833;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0418869459129728;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.218178121187475;"yes"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0607970719804799;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.032940219601464;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.102480683204555;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0992273281821879;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0386335908906059;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0282635217568117;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0252135014233428;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0864172427816185;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0589670597803985;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0309068727124848;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0341602277348516;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0414802765351769;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0333468889792599;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0654737698251322;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.107767385115901;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0481903212688085;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0732004880032534;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0115900772671818;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.142334282228548;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.122204148027654;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0469703131354209;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.02745018300122;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0174867832452216;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0520536803578691;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0215534770231802;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0272468483123221;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0843838958926393;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0595770638470923;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.165921106140708;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0884505896705978;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0203334688897926;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.060390402602684;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0388369255795039;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0117934119560797;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0309068727124848;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.108377389182595;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.00569337128914193;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0128100854005693;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.02745018300122;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0410736071573811;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0368035786905246;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0488003253355022;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0719804798698658;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0427002846685645;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0595770638470923;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.021960146400976;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0453436356242375;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0559170394469296;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0534770231801545;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.122000813338756;"yes"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0172834485563237;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0648637657584384;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0492069947132981;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0260268401789345;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0479869865799105;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.013623424156161;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0500203334688898;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0168767791785279;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0795038633590891;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0595770638470923;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0498169987799919;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.187881252541684;"yes"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0679137860919073;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0644570963806425;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0272468483123221;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0223668157787719;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.00752338348922326;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0382269215128101;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.185237901586011;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.077063847092314;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0418869459129728;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0325335502236682;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0317202114680765;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0638470923139488;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0199267995119967;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0528670191134608;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0158601057340382;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0233834892232615;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0201301342008947;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.019316795445303;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.00284668564457096;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.046766978446523;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0890605937372916;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.00711671411142741;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0225701504676698;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0941439609597397;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0512403416022773;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.00772671817812119;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0258235054900366;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0134200894672631;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0475803172021147;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.140504270028467;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.016470109800732;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.05490036600244;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0311102074013827;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0132167547783652;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0793005286701911;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0506303375355836;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.00630337535583571;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0327368849125661;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0750305002033347;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.032940219601464;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0239934932899553;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0807238714924766;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0461569743798292;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.00142334282228548;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0945506303375356;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0278568523790159;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0199267995119967;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.135217568117121;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0162667751118341;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0333468889792599;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0294835298901993;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.00508336722244815;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0380235868239122;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0154534363562424;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0331435542903619;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0309068727124848;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.005490036600244;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0571370475803172;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.115290768605124;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.057747051647011;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.076860512403416;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0717771451809679;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0168767791785279;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0211468076453843;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0101667344448963;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.108987393249288;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.100854005693371;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0282635217568117;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.024806832045547;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0119967466449776;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0524603497356649;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0223668157787719;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0947539650264335;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0516470109800732;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0508336722244815;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0160634404229362;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.114477429849532;"no"
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0298901992679951;"no"
